chemin,class,methode,methode_LOC,methode_CLOC,methode_DC,methode_CC,methode_BC
C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesCollectionTest,testRemoveSeries,21,3,0.14285714285714285,1,0.14285714285714285

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,seriesChanged_SeriesChangeEvent,8,5,0.625,1,0.625

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testEquals,38,9,0.23684210526315788,1,0.23684210526315788

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testCloning,11,3,0.2727272727272727,1,0.2727272727272727

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testSerialization,9,3,0.3333333333333333,1,0.3333333333333333

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testIndexOf,10,3,0.3,1,0.3

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testIndexOf2,12,3,0.25,1,0.25

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testRemove,14,3,0.21428571428571427,1,0.21428571428571427

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testAdditionOfDuplicateXValues,17,4,0.23529411764705882,1,0.23529411764705882

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testAdd,20,3,0.15,1,0.15

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testSetMaximumItemCount,14,3,0.21428571428571427,1,0.21428571428571427

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testSetMaximumItemCount2,12,3,0.25,1,0.25

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorSeriesTest,testClear,15,3,0.2,1,0.2

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorTest,testEquals,18,4,0.2222222222222222,1,0.2222222222222222

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorTest,testHashcode,11,3,0.2727272727272727,1,0.2727272727272727

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorTest,testCloning,7,3,0.42857142857142855,1,0.42857142857142855

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,VectorTest,testSerialization,8,3,0.375,1,0.375

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalDataItemTest,testConstructor1,10,3,0.3,1,0.3

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalDataItemTest,testEquals,29,7,0.2413793103448276,1,0.2413793103448276

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalDataItemTest,testCloning,10,3,0.3,1,0.3

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalDataItemTest,testSerialization,8,3,0.375,1,0.375

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesCollectionTest,testEquals,22,5,0.22727272727272727,1,0.22727272727272727

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesCollectionTest,testCloning,16,4,0.25,1,0.25

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesCollectionTest,testPublicCloneable,7,3,0.42857142857142855,1,0.42857142857142855

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesCollectionTest,testSerialization,10,3,0.3,1,0.3

C:\Users\fiery\OneDrive\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\xy\,XIntervalSeriesCollectionTest,testRemoveSeries,27,3,0.1111111111111111,1,0.1111111111111111

