chemin,class,classe_LOC,classe_CLOC,classe_DC,classe_WMC,classe_BC
E:\Documents\GitHub\QualiteLogiciel\TP1\classesTest\jfree\chart\TESTING\,Test,2,16,8.0,1.0,8.0

