chemin,class,classe_LOC,classe_CLOC,classe_DC,classe_WMC,classe_BC
./classesTest/jfree/data/xml/,CategoryDatasetHandler,33,38,1.0,1.0,1.0

./classesTest/jfree/data/xml/,CategorySeriesHandler,42,39,0.0,1.0,0.0

./classesTest/jfree/data/xml/,DatasetReader,47,52,1.0,1.5,0.6666666666666666

./classesTest/jfree/data/xml/,DatasetTags,8,9,1.0,NaN,NaN

./classesTest/jfree/data/xml/,ItemHandler,40,50,1.0,1.0,1.0

./classesTest/jfree/data/xml/,KeyHandler,33,48,1.0,1.25,0.8

./classesTest/jfree/data/xml/,PieDatasetHandler,30,37,1.0,1.0,1.0

./classesTest/jfree/data/xml/,RootHandler,11,36,3.0,1.6,1.8749999720603232

./classesTest/jfree/data/xml/,ValueHandler,40,47,1.0,1.25,0.8

./classesTest/jfree/data/time/ohlc/,OHLC,8,50,6.0,1.8571428,3.230769319647165

./classesTest/jfree/data/time/ohlc/,OHLCItem,6,45,7.0,1.6666666,4.200000100135806

./classesTest/jfree/data/time/ohlc/,OHLCSeries,15,54,3.0,1.0,3.0

./classesTest/jfree/data/time/ohlc/,OHLCSeriesCollection,30,227,7.0,1.4444444,4.846153935031779

./classesTest/jfree/data/time/,DateRange,6,68,11.0,1.0,11.0

./classesTest/jfree/data/time/,Day,26,183,7.0,1.3181819,5.310344609295721

./classesTest/jfree/data/time/,DynamicTimeSeriesCollection,124,398,3.0,1.8333334,1.6363636008964104

./classesTest/jfree/data/time/,FixedMillisecond,18,105,5.0,1.4117647,3.541666578708426

./classesTest/jfree/data/time/,Hour,21,180,8.0,1.5652174,5.111111161885439

./classesTest/jfree/data/time/,Millisecond,26,154,5.0,1.882353,2.6562499901046976

./classesTest/jfree/data/time/,Minute,21,176,8.0,1.6666666,4.800000114440921

./classesTest/jfree/data/time/,Month,19,191,10.0,2.0,5.0

./classesTest/jfree/data/time/,MovingAverage,160,92,0.0,NaN,NaN

./classesTest/jfree/data/time/,Quarter,29,174,6.0,1.6190476,3.705882300967577

./classesTest/jfree/data/time/,RegularTimePeriod,28,142,5.0,2.4285715,2.058823500537543

./classesTest/jfree/data/time/,Second,25,160,6.0,2.0,3.0

./classesTest/jfree/data/time/,SimpleTimePeriod,10,75,7.0,2.2222223,3.1499998497963024

./classesTest/jfree/data/time/,TimePeriod,4,16,4.0,NaN,NaN

./classesTest/jfree/data/time/,TimePeriodAnchor,5,7,1.0,NaN,NaN

./classesTest/jfree/data/time/,TimePeriodFormatException,2,9,4.0,1.0,4.0

./classesTest/jfree/data/time/,TimePeriodValue,9,67,7.0,1.4444444,4.846153935031779

./classesTest/jfree/data/time/,TimePeriodValues,41,216,5.0,1.88,2.6595744748307655

./classesTest/jfree/data/time/,TimePeriodValuesCollection,20,168,8.0,1.7826087,4.4878047475638985

./classesTest/jfree/data/time/,TimeSeries,131,547,4.0,2.4,1.6666666004392863

./classesTest/jfree/data/time/,TimeSeriesCollection,88,298,3.0,1.7058823,1.7586207330297783

./classesTest/jfree/data/time/,TimeSeriesDataItem,10,89,8.0,1.4444444,5.53846164003632

./classesTest/jfree/data/time/,TimeSeriesTableModel,15,76,5.0,2.3636363,2.1153847123744263

./classesTest/jfree/data/time/,TimeTableXYDataset,60,293,4.0,1.4827586,2.6976743812107156

./classesTest/jfree/data/time/,Week,21,211,10.0,2.0833333,4.8000001831054755

./classesTest/jfree/data/time/,Year,20,163,8.0,1.3888888,5.760000219726571

./classesTest/jfree/data/statistics/,BoxAndWhiskerCalculator,68,54,0.0,4.0,0.0

./classesTest/jfree/data/statistics/,BoxAndWhiskerCategoryDataset,21,150,7.0,NaN,NaN

./classesTest/jfree/data/statistics/,BoxAndWhiskerItem,36,103,2.0,2.0,1.0

./classesTest/jfree/data/statistics/,BoxAndWhiskerXYDataset,14,97,6.0,NaN,NaN

./classesTest/jfree/data/statistics/,DefaultBoxAndWhiskerCategoryDataset,51,416,8.0,1.8409091,4.345678935598228

./classesTest/jfree/data/statistics/,DefaultBoxAndWhiskerXYDataset,41,248,6.0,1.7777778,3.3749999748542905

./classesTest/jfree/data/statistics/,DefaultMultiValueCategoryDataset,32,148,4.0,2.1052632,1.8999999320507075

./classesTest/jfree/data/statistics/,DefaultStatisticalCategoryDataset,109,254,2.0,1.8888888,1.0588235591109656

./classesTest/jfree/data/statistics/,HistogramBin,20,50,2.0,1.5714285,1.272727300312894

./classesTest/jfree/data/statistics/,HistogramDataset,79,213,2.0,1.6842105,1.1874999911524355

./classesTest/jfree/data/statistics/,HistogramType,5,6,1.0,NaN,NaN

./classesTest/jfree/data/statistics/,MeanAndStandardDeviation,15,64,4.0,1.75,2.2857142857142856

./classesTest/jfree/data/statistics/,MultiValueCategoryDataset,5,23,4.0,NaN,NaN

./classesTest/jfree/data/statistics/,Regression,69,70,1.0,4.4,0.2272727223467237

./classesTest/jfree/data/statistics/,SimpleHistogramBin,38,88,2.0,3.2222223,0.6206896347608357

./classesTest/jfree/data/statistics/,SimpleHistogramDataset,32,228,7.0,1.5185186,4.6097559501272425

./classesTest/jfree/data/statistics/,StatisticalCategoryDataset,7,36,5.0,NaN,NaN

./classesTest/jfree/data/statistics/,Statistics,110,141,1.0,2.6666667,0.37499998882412944

./classesTest/jfree/data/resources/,DataPackageResources,7,10,1.0,1.0,1.0

./classesTest/jfree/data/resources/,DataPackageResources_de,7,9,1.0,1.0,1.0

./classesTest/jfree/data/resources/,DataPackageResources_es,7,9,1.0,1.0,1.0

./classesTest/jfree/data/resources/,DataPackageResources_fr,7,9,1.0,1.0,1.0

./classesTest/jfree/data/resources/,DataPackageResources_pl,7,9,1.0,1.0,1.0

./classesTest/jfree/data/resources/,DataPackageResources_ru,7,9,1.0,1.0,1.0

./classesTest/jfree/data/json/impl/,JSONArray,35,50,1.0,2.3333333,0.42857144316848494

./classesTest/jfree/data/json/impl/,JSONAware,3,15,5.0,NaN,NaN

./classesTest/jfree/data/json/impl/,JSONObject,47,68,1.0,1.75,0.5714285714285714

./classesTest/jfree/data/json/impl/,JSONStreamAware,3,18,6.0,NaN,NaN

./classesTest/jfree/data/json/impl/,JSONValue,108,124,1.0,4.0,0.25

./classesTest/jfree/data/json/,JSONUtils,72,53,0.0,1.0,0.0

./classesTest/jfree/data/jdbc/,JDBCCategoryDataset,117,94,0.0,1.3333334,0.0

./classesTest/jfree/data/jdbc/,JDBCPieDataset,81,64,0.0,1.5,0.0

./classesTest/jfree/data/jdbc/,JDBCXYDataset,199,178,0.0,1.0769231,0.0

./classesTest/jfree/data/io/,CSV,54,54,1.0,2.25,0.4444444444444444

./classesTest/jfree/data/general/,AbstractDataset,30,136,4.0,1.4,2.857142905799711

./classesTest/jfree/data/general/,AbstractSeriesDataset,11,37,3.0,1.6666666,1.8000000429153453

./classesTest/jfree/data/general/,Dataset,6,31,5.0,NaN,NaN

./classesTest/jfree/data/general/,DatasetChangeEvent,3,23,7.0,1.0,7.0

./classesTest/jfree/data/general/,DatasetChangeListener,3,9,3.0,NaN,NaN

./classesTest/jfree/data/general/,DatasetGroup,10,33,3.0,1.6,1.8749999720603232

./classesTest/jfree/data/general/,DatasetUtils,1369,702,0.0,3.8,0.0

./classesTest/jfree/data/general/,DefaultHeatMapDataset,58,131,2.0,1.7692307,1.1304348119039849

./classesTest/jfree/data/general/,DefaultKeyedValueDataset,15,63,4.0,2.0,2.0

./classesTest/jfree/data/general/,DefaultKeyedValues2DDataset,4,6,1.0,NaN,NaN

./classesTest/jfree/data/general/,DefaultKeyedValuesDataset,4,6,1.0,NaN,NaN

./classesTest/jfree/data/general/,DefaultPieDataset,19,159,8.0,1.6111112,4.965517078086686

./classesTest/jfree/data/general/,DefaultValueDataset,8,43,5.0,1.2857143,3.8888889403990765

./classesTest/jfree/data/general/,HeatMapDataset,12,89,7.0,NaN,NaN

./classesTest/jfree/data/general/,HeatMapUtils,41,34,0.0,NaN,NaN

./classesTest/jfree/data/general/,KeyedValueDataset,2,4,2.0,NaN,NaN

./classesTest/jfree/data/general/,KeyedValues2DDataset,2,5,2.0,NaN,NaN

./classesTest/jfree/data/general/,KeyedValuesDataset,3,4,1.0,NaN,NaN

./classesTest/jfree/data/general/,PieDataset,3,6,2.0,NaN,NaN

./classesTest/jfree/data/general/,Series,32,184,5.0,1.4210526,3.5185186583318884

./classesTest/jfree/data/general/,SeriesChangeEvent,3,9,3.0,1.0,3.0

./classesTest/jfree/data/general/,SeriesChangeListener,3,8,2.0,NaN,NaN

./classesTest/jfree/data/general/,SeriesDataset,5,30,6.0,NaN,NaN

./classesTest/jfree/data/general/,SeriesException,3,9,3.0,1.0,3.0

./classesTest/jfree/data/general/,ValueDataset,2,4,2.0,NaN,NaN

./classesTest/jfree/data/general/,WaferMapDataset,9,128,14.0,1.5263158,9.172413679989285

./classesTest/jfree/data/gantt/,GanttCategoryDataset,13,110,8.0,NaN,NaN

./classesTest/jfree/data/gantt/,SlidingGanttCategoryDataset,92,295,3.0,1.75,1.7142857142857142

./classesTest/jfree/data/gantt/,Task,14,96,6.0,1.4,4.2857143586995665

./classesTest/jfree/data/gantt/,TaskSeries,12,70,5.0,1.6,3.124999953433872

./classesTest/jfree/data/gantt/,TaskSeriesCollection,44,276,6.0,1.7027028,3.523809403789291

./classesTest/jfree/data/gantt/,XYTaskDataset,30,207,6.0,1.4,4.2857143586995665

./classesTest/jfree/data/function/,Function2D,3,10,3.0,NaN,NaN

./classesTest/jfree/data/function/,LineFunction2D,7,44,6.0,1.5,4.0

./classesTest/jfree/data/function/,NormalDistributionFunction2D,9,43,4.0,1.6666666,2.4000000572204603

./classesTest/jfree/data/function/,PolynomialFunction2D,6,44,7.0,1.3333334,5.249999843537812

./classesTest/jfree/data/function/,PowerFunction2D,7,44,6.0,1.5,4.0

./classesTest/jfree/data/category/,CategoryDataset,3,8,2.0,NaN,NaN

./classesTest/jfree/data/category/,CategoryRangeInfo,4,16,4.0,NaN,NaN

./classesTest/jfree/data/category/,CategoryToPieDataset,25,110,4.0,3.3636363,1.1891892275033522

./classesTest/jfree/data/category/,DefaultCategoryDataset,24,214,8.0,1.4166666,5.64705898192515

./classesTest/jfree/data/category/,DefaultIntervalCategoryDataset,109,314,2.0,2.4482758,0.8169014276528358

./classesTest/jfree/data/category/,IntervalCategoryDataset,7,44,6.0,NaN,NaN

./classesTest/jfree/data/category/,SlidingCategoryDataset,33,155,4.0,1.7222222,2.322580663024077

./classesTest/jfree/data/,ComparableObjectItem,13,64,4.0,1.5714285,2.545454600625788

./classesTest/jfree/data/,ComparableObjectSeries,17,171,10.0,2.4736843,4.042553027434936

./classesTest/jfree/data/,DataUtils,34,94,2.0,3.4285715,0.5833333275384374

./classesTest/jfree/data/,DefaultKeyedValue,15,57,3.0,1.5714285,1.909090950469341

./classesTest/jfree/data/,DefaultKeyedValues,23,172,7.0,1.9523809,3.585365957904617

./classesTest/jfree/data/,DefaultKeyedValues2D,28,207,7.0,2.4545455,2.8518518014863368

./classesTest/jfree/data/,DomainInfo,5,33,6.0,NaN,NaN

./classesTest/jfree/data/,DomainOrder,5,6,1.0,NaN,NaN

./classesTest/jfree/data/,ItemKey,3,10,3.0,NaN,NaN

./classesTest/jfree/data/,KeyedObject,17,44,2.0,1.6666666,1.2000000286102301

./classesTest/jfree/data/,KeyedObjects,15,130,8.0,2.2666667,3.529411789455216

./classesTest/jfree/data/,KeyedObjects2D,22,181,8.0,2.5714285,3.111111152319261

./classesTest/jfree/data/,KeyedValue,3,11,3.0,NaN,NaN

./classesTest/jfree/data/,KeyedValueComparator,12,32,2.0,5.6666665,0.3529411863703219

./classesTest/jfree/data/,KeyedValueComparatorType,4,6,1.0,NaN,NaN

./classesTest/jfree/data/,KeyedValues,6,46,7.0,NaN,NaN

./classesTest/jfree/data/,KeyedValues2D,10,56,5.0,NaN,NaN

./classesTest/jfree/data/,KeyedValues2DItemKey,11,34,3.0,1.625,1.8461538461538463

./classesTest/jfree/data/,KeyedValuesItemKey,8,23,2.0,1.5,1.3333333333333333

./classesTest/jfree/data/,KeyToGroupMap,36,90,2.0,2.7272727,0.7333333275053237

./classesTest/jfree/data/,RangeInfo,5,214,42.0,NaN,NaN

./classesTest/jfree/data/,RangeType,5,7,1.0,NaN,NaN

./classesTest/jfree/data/,UnknownKeyException,2,8,4.0,1.0,4.0

./classesTest/jfree/data/,Value,3,8,2.0,NaN,NaN

./classesTest/jfree/data/,Values,4,19,4.0,NaN,NaN

./classesTest/jfree/data/,Values2D,5,24,4.0,NaN,NaN

./classesTest/jfree/chart/util/,AbstractObjectList,48,88,1.0,2.0,0.5

./classesTest/jfree/chart/util/,Args,10,29,2.0,2.0,1.0

./classesTest/jfree/chart/util/,ArrayUtils,57,48,0.0,3.75,0.0

./classesTest/jfree/chart/util/,AttrStringUtils,126,81,0.0,1.0,0.0

./classesTest/jfree/chart/util/,BooleanList,5,33,6.0,1.2,4.999999801317859

./classesTest/jfree/chart/util/,CloneUtils,26,34,1.0,2.5,0.4

./classesTest/jfree/chart/util/,DefaultShadowGenerator,22,87,3.0,2.25,1.3333333333333333

./classesTest/jfree/chart/util/,DirectionalGradientPaintTransformer,4,37,9.0,2.0,4.5

./classesTest/jfree/chart/util/,ExportUtils,104,63,0.0,1.0,0.0

./classesTest/jfree/chart/util/,HexNumberFormat,26,58,2.0,1.0,2.0

./classesTest/jfree/chart/util/,HMSNumberFormat,22,39,1.0,1.0,1.0

./classesTest/jfree/chart/util/,LineUtils,17,26,1.0,13.0,0.07692307692307693

./classesTest/jfree/chart/util/,LogFormat,43,101,2.0,1.875,1.0666666666666667

./classesTest/jfree/chart/util/,ObjectList,5,38,7.0,1.0,7.0

./classesTest/jfree/chart/util/,PaintAlpha,4,104,26.0,3.375,7.703703703703703

./classesTest/jfree/chart/util/,PaintList,30,46,1.0,2.0,0.5

./classesTest/jfree/chart/util/,PaintUtils,2,32,16.0,4.0,4.0

./classesTest/jfree/chart/util/,PublicCloneable,3,14,4.0,NaN,NaN

./classesTest/jfree/chart/util/,RelativeDateFormat,56,259,4.0,1.5555556,2.5714285276374045

./classesTest/jfree/chart/util/,ResourceBundleWrapper,19,64,3.0,1.6666666,1.8000000429153453

./classesTest/jfree/chart/util/,Rotation,8,21,2.0,1.0,2.0

./classesTest/jfree/chart/util/,SerialUtils,372,153,0.0,1.0,0.0

./classesTest/jfree/chart/util/,ShadowGenerator,5,26,5.0,NaN,NaN

./classesTest/jfree/chart/util/,ShapeList,33,55,1.0,1.8,0.5555555702727522

./classesTest/jfree/chart/util/,ShapeUtils,39,209,5.0,2.8333333,1.7647059318516094

./classesTest/jfree/chart/util/,SortOrder,4,5,1.0,NaN,NaN

./classesTest/jfree/chart/util/,StringUtils,2,28,14.0,1.5,9.333333333333334

./classesTest/jfree/chart/util/,StrokeList,33,53,1.0,1.6,0.6249999906867744

./classesTest/jfree/chart/util/,TableOrder,4,5,1.0,NaN,NaN

./classesTest/jfree/chart/util/,UnitType,4,5,1.0,NaN,NaN

./classesTest/jfree/chart/util/,XYCoordinateType,5,14,2.0,NaN,NaN

./classesTest/jfree/chart/urls/,CategoryURLGenerator,4,16,4.0,NaN,NaN

./classesTest/jfree/chart/urls/,CustomCategoryURLGenerator,13,56,4.0,3.0,1.3333333333333333

./classesTest/jfree/chart/urls/,CustomPieURLGenerator,28,74,2.0,2.6666667,0.7499999776482589

./classesTest/jfree/chart/urls/,CustomXYURLGenerator,13,58,4.0,3.0,1.3333333333333333

./classesTest/jfree/chart/urls/,PieURLGenerator,3,24,8.0,NaN,NaN

./classesTest/jfree/chart/urls/,StandardCategoryURLGenerator,42,58,1.0,2.25,0.4444444444444444

./classesTest/jfree/chart/urls/,StandardPieURLGenerator,35,47,1.0,2.25,0.4444444444444444

./classesTest/jfree/chart/urls/,StandardXYURLGenerator,20,46,2.0,2.25,0.8888888888888888

./classesTest/jfree/chart/urls/,StandardXYZURLGenerator,4,12,3.0,1.0,3.0

./classesTest/jfree/chart/urls/,TimeSeriesURLGenerator,20,66,3.0,2.0,1.5

./classesTest/jfree/chart/urls/,XYURLGenerator,3,17,5.0,NaN,NaN

./classesTest/jfree/chart/urls/,XYZURLGenerator,3,16,5.0,NaN,NaN

./classesTest/jfree/chart/ui/,Align,22,33,1.0,4.0,0.25

./classesTest/jfree/chart/ui/,ApplicationFrame,9,46,5.0,1.125,4.444444444444445

./classesTest/jfree/chart/ui/,Drawable,3,10,3.0,NaN,NaN

./classesTest/jfree/chart/ui/,FontChooserPanel,10,42,4.0,2.5,1.6

./classesTest/jfree/chart/ui/,FontDisplayField,5,30,6.0,1.25,4.8

./classesTest/jfree/chart/ui/,GradientPaintTransformer,3,14,4.0,NaN,NaN

./classesTest/jfree/chart/ui/,GradientPaintTransformType,6,7,1.0,NaN,NaN

./classesTest/jfree/chart/ui/,HorizontalAlignment,5,7,1.0,NaN,NaN

./classesTest/jfree/chart/ui/,Layer,4,5,1.0,NaN,NaN

./classesTest/jfree/chart/ui/,LCBLayout,14,56,4.0,3.5,1.1428571428571428

./classesTest/jfree/chart/ui/,LengthAdjustmentType,5,7,1.0,NaN,NaN

./classesTest/jfree/chart/ui/,NumberCellRenderer,20,21,1.0,1.0,1.0

./classesTest/jfree/chart/ui/,PaintSample,6,30,5.0,1.0,5.0

./classesTest/jfree/chart/ui/,RectangleAnchor,40,30,0.0,10.0,0.0

./classesTest/jfree/chart/ui/,RectangleEdge,6,38,6.0,3.0,2.0

./classesTest/jfree/chart/ui/,RectangleInsets,103,214,2.0,1.625,1.2307692307692308

./classesTest/jfree/chart/ui/,Size2D,23,58,2.0,1.5,1.3333333333333333

./classesTest/jfree/chart/ui/,StandardGradientPaintTransformer,20,52,2.0,2.4,0.8333333002196431

./classesTest/jfree/chart/ui/,StrokeChooserPanel,3,22,7.0,1.3333334,5.249999843537812

./classesTest/jfree/chart/ui/,StrokeSample,17,42,2.0,1.2,1.6666666004392863

./classesTest/jfree/chart/ui/,TextAnchor,17,83,4.0,1.0,4.0

./classesTest/jfree/chart/ui/,UIUtils,29,69,2.0,1.25,1.6

./classesTest/jfree/chart/ui/,VerticalAlignment,5,7,1.0,NaN,NaN

./classesTest/jfree/chart/title/,CompositeTitle,18,91,5.0,1.5,3.3333333333333335

./classesTest/jfree/chart/title/,DateTitle,10,82,8.0,1.0,8.0

./classesTest/jfree/chart/title/,ImageTitle,27,112,4.0,2.6666667,1.4999999552965178

./classesTest/jfree/chart/title/,LegendGraphic,51,321,6.0,1.9714285,3.043478350257756

./classesTest/jfree/chart/title/,LegendItemBlockContainer,15,85,5.0,1.25,4.0

./classesTest/jfree/chart/title/,LegendTitle,52,234,4.0,1.9354838,2.066666728258135

./classesTest/jfree/chart/title/,PaintScaleLegend,56,245,4.0,2.5,1.6

./classesTest/jfree/chart/title/,ShortTextTitle,21,71,3.0,3.6666667,0.8181818004482052

./classesTest/jfree/chart/title/,TextTitle,99,305,3.0,2.7741935,1.0813953578310957

./classesTest/jfree/chart/title/,Title,56,184,3.0,1.875,1.6

./classesTest/jfree/chart/text/,AttributedStringUtils,2,16,8.0,4.5,1.7777777777777777

./classesTest/jfree/chart/text/,G2TextMeasurer,4,18,4.0,1.0,4.0

./classesTest/jfree/chart/text/,TextBlock,75,110,1.0,1.4545455,0.6874999795109039

./classesTest/jfree/chart/text/,TextBlockAnchor,11,12,1.0,NaN,NaN

./classesTest/jfree/chart/text/,TextBox,28,147,5.0,1.6086956,3.108108158177752

./classesTest/jfree/chart/text/,TextFragment,43,115,2.0,1.9090909,1.047619065459894

./classesTest/jfree/chart/text/,TextLine,27,87,3.0,1.8333334,1.6363636008964104

./classesTest/jfree/chart/text/,TextMeasurer,3,13,4.0,NaN,NaN

./classesTest/jfree/chart/text/,TextUtils,385,285,0.0,1.0,0.0

./classesTest/jfree/chart/resources/,JFreeChartResources,10,10,1.0,1.0,1.0

./classesTest/jfree/chart/renderer/xy/,AbstractXYItemRenderer,658,530,0.0,1.9090909,0.0

./classesTest/jfree/chart/renderer/xy/,CandlestickRenderer,265,366,1.0,1.75,0.5714285714285714

./classesTest/jfree/chart/renderer/xy/,ClusteredXYBarRenderer,122,93,0.0,2.6,0.0

./classesTest/jfree/chart/renderer/xy/,CyclicXYItemRenderer,179,161,0.0,1.1764706,0.0

./classesTest/jfree/chart/renderer/xy/,DefaultXYItemRenderer,4,6,1.0,NaN,NaN

./classesTest/jfree/chart/renderer/xy/,DeviationRenderer,99,141,1.0,1.3636364,0.7333333275053237

./classesTest/jfree/chart/renderer/xy/,GradientXYBarPainter,169,92,0.0,2.25,0.0

./classesTest/jfree/chart/renderer/xy/,HighLowRenderer,140,177,1.0,1.6923077,0.5909090845052861

./classesTest/jfree/chart/renderer/xy/,SamplingXYLineRenderer,123,130,1.0,2.0,0.5

./classesTest/jfree/chart/renderer/xy/,StackedXYAreaRenderer,225,237,1.0,1.2941177,0.7727272476046547

./classesTest/jfree/chart/renderer/xy/,StackedXYAreaRenderer2,237,140,0.0,2.0,0.0

./classesTest/jfree/chart/renderer/xy/,StackedXYBarRenderer,159,119,0.0,1.625,0.0

./classesTest/jfree/chart/renderer/xy/,StandardXYBarPainter,80,62,0.0,1.6666666,0.0

./classesTest/jfree/chart/renderer/xy/,StandardXYItemRenderer,243,395,1.0,1.7666667,0.5660377409416572

./classesTest/jfree/chart/renderer/xy/,VectorRenderer,84,76,0.0,5.5,0.0

./classesTest/jfree/chart/renderer/xy/,WindItemRenderer,64,38,0.0,1.0,0.0

./classesTest/jfree/chart/renderer/xy/,XYAreaRenderer,229,240,1.0,1.8235294,0.5483871115358021

./classesTest/jfree/chart/renderer/xy/,XYAreaRenderer2,136,121,0.0,2.2857144,0.0

./classesTest/jfree/chart/renderer/xy/,XYBarPainter,7,36,5.0,NaN,NaN

./classesTest/jfree/chart/renderer/xy/,XYBarRenderer,345,469,1.0,1.6216216,0.6166666715674931

./classesTest/jfree/chart/renderer/xy/,XYBlockRenderer,81,196,2.0,2.4117646,0.829268321616533

./classesTest/jfree/chart/renderer/xy/,XYBoxAndWhiskerRenderer,314,265,0.0,1.6428572,0.0

./classesTest/jfree/chart/renderer/xy/,XYBubbleRenderer,106,84,0.0,3.0,0.0

./classesTest/jfree/chart/renderer/xy/,XYDifferenceRenderer,556,321,0.0,1.9333333,0.0

./classesTest/jfree/chart/renderer/xy/,XYDotRenderer,56,141,2.0,2.4444444,0.818181827048625

./classesTest/jfree/chart/renderer/xy/,XYErrorRenderer,113,176,1.0,1.6428572,0.6086956332446503

./classesTest/jfree/chart/renderer/xy/,XYItemRenderer,173,1123,6.0,NaN,NaN

./classesTest/jfree/chart/renderer/xy/,XYItemRendererState,14,98,7.0,1.0,7.0

./classesTest/jfree/chart/renderer/xy/,XYLineAndShapeRenderer,237,521,2.0,1.6315789,1.225806470468067

./classesTest/jfree/chart/renderer/xy/,XYShapeRenderer,97,257,2.0,1.7619047,1.135135164393223

./classesTest/jfree/chart/renderer/xy/,XYSplineRenderer,174,176,1.0,1.6363636,0.6111111151583402

./classesTest/jfree/chart/renderer/xy/,XYStepAreaRenderer,193,243,1.0,1.6,0.6249999906867744

./classesTest/jfree/chart/renderer/xy/,XYStepRenderer,116,113,0.0,1.8,0.0

./classesTest/jfree/chart/renderer/xy/,YIntervalRenderer,92,100,1.0,1.75,0.5714285714285714

./classesTest/jfree/chart/renderer/category/,AbstractCategoryItemRenderer,640,596,0.0,2.1,0.0

./classesTest/jfree/chart/renderer/category/,AreaRenderer,107,70,0.0,2.6,0.0

./classesTest/jfree/chart/renderer/category/,BarPainter,7,36,5.0,NaN,NaN

./classesTest/jfree/chart/renderer/category/,BarRenderer,392,524,1.0,1.6944444,0.5901639436528556

./classesTest/jfree/chart/renderer/category/,BoxAndWhiskerRenderer,371,356,0.0,2.0,0.0

./classesTest/jfree/chart/renderer/category/,CategoryItemRenderer,179,1230,6.0,NaN,NaN

./classesTest/jfree/chart/renderer/category/,CategoryItemRendererState,9,101,11.0,1.5,7.333333333333333

./classesTest/jfree/chart/renderer/category/,CategoryStepRenderer,85,117,1.0,2.0,0.5

./classesTest/jfree/chart/renderer/category/,DefaultCategoryItemRenderer,4,6,1.0,NaN,NaN

./classesTest/jfree/chart/renderer/category/,GanttRenderer,269,173,0.0,1.6,0.0

./classesTest/jfree/chart/renderer/category/,GradientBarPainter,169,93,0.0,2.25,0.0

./classesTest/jfree/chart/renderer/category/,GroupedStackedBarRenderer,170,79,0.0,2.0,0.0

./classesTest/jfree/chart/renderer/category/,IntervalBarRenderer,89,65,0.0,1.6666666,0.0

./classesTest/jfree/chart/renderer/category/,LayeredBarRenderer,236,104,0.0,1.3333334,0.0

./classesTest/jfree/chart/renderer/category/,LevelRenderer,159,146,0.0,1.5714285,0.0

./classesTest/jfree/chart/renderer/category/,LineAndShapeRenderer,146,367,2.0,1.6060606,1.2452830048632733

./classesTest/jfree/chart/renderer/category/,MinMaxCategoryRenderer,113,191,1.0,1.625,0.6153846153846154

./classesTest/jfree/chart/renderer/category/,ScatterRenderer,90,232,2.0,1.8,1.1111111405455043

./classesTest/jfree/chart/renderer/category/,StackedAreaRenderer,203,122,0.0,1.7777778,0.0

./classesTest/jfree/chart/renderer/category/,StackedBarRenderer,149,91,0.0,1.7142857,0.0

./classesTest/jfree/chart/renderer/category/,StandardBarPainter,80,62,0.0,1.6666666,0.0

./classesTest/jfree/chart/renderer/category/,StatisticalBarRenderer,274,154,0.0,1.5714285,0.0

./classesTest/jfree/chart/renderer/category/,StatisticalLineAndShapeRenderer,199,128,0.0,1.5,0.0

./classesTest/jfree/chart/renderer/category/,WaterfallBarRenderer,133,131,0.0,2.1818182,0.0

./classesTest/jfree/chart/renderer/,AbstractRenderer,359,1582,4.0,1.6690648,2.3965517068979434

./classesTest/jfree/chart/renderer/,AreaRendererEndType,5,12,2.0,NaN,NaN

./classesTest/jfree/chart/renderer/,DefaultPolarItemRenderer,247,373,1.0,1.7586207,0.5686274350308221

./classesTest/jfree/chart/renderer/,GrayPaintScale,15,92,6.0,1.7777778,3.3749999748542905

./classesTest/jfree/chart/renderer/,LookupPaintScale,55,131,2.0,3.1,0.6451613101701217

./classesTest/jfree/chart/renderer/,NotOutlierException,2,9,4.0,1.0,4.0

./classesTest/jfree/chart/renderer/,Outlier,7,82,11.0,1.5454545,7.117647258468159

./classesTest/jfree/chart/renderer/,OutlierList,5,71,14.0,1.2222222,11.454545578680749

./classesTest/jfree/chart/renderer/,OutlierListCollection,5,72,14.0,1.5,9.333333333333334

./classesTest/jfree/chart/renderer/,PaintScale,5,32,6.0,NaN,NaN

./classesTest/jfree/chart/renderer/,PolarItemRenderer,24,126,5.0,NaN,NaN

./classesTest/jfree/chart/renderer/,RendererState,4,41,10.0,1.4,7.142857264499277

./classesTest/jfree/chart/renderer/,RendererUtils,149,65,0.0,NaN,NaN

./classesTest/jfree/chart/renderer/,WaferMapRenderer,10,102,10.0,2.8666666,3.488372228415099

./classesTest/jfree/chart/plot/dial/,AbstractDialLayer,21,86,4.0,1.4444444,2.76923082001816

./classesTest/jfree/chart/plot/dial/,ArcDialFrame,47,206,4.0,1.5238096,2.6249999511055657

